1.1832918023879311e+03,1.1930821214432881e+03,1.2028724406866154e+03,1.2126675452455459e+03,1.2224530776098698e+03,1.2349433385309826e+03,1.2420687987288718e+03,1.2531437386124994e+03,1.2629318842451373e+03,1.2727243625704930e+03,1.2825146735906208e+03,1.4700748085532155e+03,1.4807796728977946e+03,1.4864262551773454e+03,1.5010800831707418e+03,1.5082091342672456e+03,1.5189517128482667e+03,1.5288166942354890e+03
-1.6702486339357063e+02,-1.7634225400929819e+02,-1.8606915837444552e+02,-1.9505065715002459e+02,-2.0215079029308654e+02,-1.6938735098053084e+02,-1.7024564177278756e+02,-1.6819657132266801e+02,-1.6288409444578059e+02,-1.5510066230037134e+02,-1.4578327946064041e+02,-1.3251999168864194e+02,-1.2268262196263815e+02,-1.1845122176307247e+02,-1.1183832226925414e+02,-1.1100947604064906e+02,-1.1302679621765878e+02,-1.1835502920043253e+02
